,round,edgeCut,swaps,migrations,GraphInfo,OutFile,delta
0,999,42014,9858,1298,"[""b'2020-12-07 19:24:52 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:24:52 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_BATCH_T_1.0_D_0.8_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.8
1,999,41317,12312,1284,"[""b'2020-12-07 19:28:10 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:28:10 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_BATCH_T_1.0_D_0.85_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.85
2,999,41851,16936,1381,"[""b'2020-12-07 19:31:24 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:31:24 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_BATCH_T_1.0_D_0.9_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.9
3,999,41333,30889,1310,"[""b'2020-12-07 19:34:42 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:34:43 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_BATCH_T_1.0_D_0.95_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.95
