,round,edgeCut,swaps,migrations,GraphInfo,OutFile,delta
0,999,41314,10780,2038,"[""b'2020-12-07 19:09:00 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:09:00 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_ROUND_ROBIN_T_1.0_D_0.8_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.8
1,999,41148,12868,2031,"[""b'2020-12-07 19:12:10 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:12:10 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_ROUND_ROBIN_T_1.0_D_0.85_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.85
2,999,42000,17509,2032,"[""b'2020-12-07 19:15:29 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:15:29 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_ROUND_ROBIN_T_1.0_D_0.9_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.9
3,999,41180,31577,2031,"[""b'2020-12-07 19:18:50 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629"", '2020-12-07 19:18:50 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] ']",./output/twitter.graph_NS_HYBRID_GICP_ROUND_ROBIN_T_1.0_D_0.95_RNSS_3_URSS_6_A_2.0_SA_1_RE_0_RE_R_400_R_1000.txt,0.95
