# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		106145		2721		1596
1		87266		5427		1853
2		74161		8121		1955
3		65216		10801		1988
4		57676		13477		2012
5		53304		16157		2002
6		50744		18819		2028
7		49169		21481		2046
8		47147		24132		2042
9		45829		26810		2036
10		45072		29458		2037
11		44390		32088		2039
12		43733		34737		2028
13		43303		37386		2032
14		43165		40027		2042
15		43047		42657		2043
16		42888		45303		2044
17		42794		47946		2037
18		42594		50603		2039
19		42573		53258		2037
20		42499		55900		2033
21		42325		58553		2035
22		42241		61193		2027
23		42191		63841		2035
24		42040		66485		2033
25		42017		69114		2031
26		41985		71762		2043
27		41927		74414		2038
28		41759		77037		2043
29		41754		79672		2038
30		41746		82318		2043
31		41697		84957		2044
32		41685		87595		2052
33		41648		90235		2051
34		41646		92888		2045
35		41631		95525		2046
36		41624		98165		2047
37		41622		100796		2046
38		41569		103433		2048
39		41551		106078		2047
40		41528		108718		2044
41		41492		111353		2043
42		41454		113986		2038
43		41453		116619		2036
44		41462		119254		2039
45		41463		121898		2049
46		41461		124537		2048
47		41453		127170		2046
48		41454		129802		2049
49		41484		132430		2052
50		41465		135087		2047
51		41463		137738		2049
52		41461		140374		2047
53		41457		143012		2046
54		41446		145649		2043
55		41454		148306		2044
56		41442		150928		2045
57		41438		153571		2041
58		41449		156223		2040
59		41447		158865		2040
60		41440		161511		2040
61		41441		164136		2044
62		41432		166766		2043
63		41432		169412		2042
64		41435		172051		2041
65		41425		174705		2047
66		41386		177352		2044
67		41382		180000		2042
68		41379		182657		2040
69		41376		185291		2041
70		41369		187938		2041
71		41333		190569		2043
72		41327		193203		2043
73		41326		195847		2045
74		41331		198480		2045
75		41327		201121		2042
76		41314		203767		2044
77		41313		206414		2044
78		41278		209051		2042
79		41278		211699		2045
80		41278		214335		2045
81		41279		216989		2043
82		41277		219635		2044
83		41280		222274		2043
84		41284		224910		2043
85		41283		227553		2041
86		41282		230208		2047
87		41280		232867		2045
88		41279		235517		2047
89		41281		238146		2044
90		41279		240773		2045
91		41280		243414		2044
92		41274		246049		2041
93		41272		248691		2037
94		41287		251347		2042
95		41292		253989		2037
96		41292		256633		2036
97		41294		259277		2037
98		41288		261926		2035
99		41289		264579		2035
100		41285		267217		2034
101		41289		269858		2035
102		41286		272508		2037
103		41282		275158		2037
104		41282		277805		2039
105		41284		280458		2043
106		41284		283086		2034
107		41277		285715		2038
108		41278		288340		2040
109		41273		290982		2040
110		41272		293613		2042
111		41270		296241		2039
112		41266		298886		2034
113		41267		301532		2038
114		41267		304153		2037
115		41269		306792		2037
116		41272		309441		2040
117		41271		312053		2034
118		41266		314699		2039
119		41269		317336		2033
120		41271		319966		2035
121		41271		322611		2035
122		41266		325252		2036
123		41263		327884		2038
124		41260		330520		2037
125		41266		333173		2036
126		41260		335807		2040
127		41259		338429		2043
128		41254		341074		2044
129		41248		343710		2042
130		41247		346360		2044
131		41243		349004		2041
132		41244		351645		2042
133		41239		354279		2043
134		41239		356916		2042
135		41241		359543		2038
136		41240		362195		2042
137		41233		364836		2041
138		41237		367494		2040
139		41235		370149		2042
140		41232		372789		2041
141		41233		375427		2038
142		41231		378072		2042
143		41231		380723		2042
144		41226		383361		2046
145		41228		386003		2046
146		41232		388640		2043
147		41231		391294		2045
148		41231		393942		2041
149		41230		396577		2042
150		41227		399225		2038
151		41226		401872		2041
152		41237		404513		2040
153		41237		407135		2040
154		41216		409782		2035
155		41219		412425		2036
156		41218		415062		2033
157		41219		417705		2035
158		41218		420361		2036
159		41218		422993		2037
160		41220		425618		2038
161		41216		428270		2038
162		41216		430920		2039
163		41215		433554		2038
164		41219		436189		2038
165		41220		438820		2039
166		41219		441457		2041
167		41220		444067		2037
168		41228		446715		2032
169		41229		449342		2033
170		41223		451989		2033
171		41221		454631		2033
172		41220		457283		2034
173		41226		459922		2031
174		41229		462559		2031
175		41229		465188		2032
176		41229		467832		2035
177		41230		470474		2031
178		41229		473111		2032
179		41227		475756		2034
180		41228		478388		2032
181		41230		481043		2033
182		41229		483676		2029
183		41231		486328		2032
184		41231		488968		2031
185		41229		491610		2030
186		41230		494261		2030
187		41229		496896		2029
188		41225		499537		2030
189		41226		502179		2029
190		41223		504821		2030
191		41222		507449		2032
192		41220		510087		2032
193		41221		512731		2029
194		41221		515379		2031
195		41222		518022		2033
196		41220		520643		2033
197		41221		523299		2033
198		41220		525919		2030
199		41219		528560		2029
200		41217		531192		2027
201		41221		533833		2030
202		41225		536482		2029
203		41221		539137		2031
204		41223		541776		2031
205		41223		544421		2029
206		41223		547076		2025
207		41225		549715		2025
208		41218		552352		2031
209		41213		555001		2032
210		41214		557661		2029
211		41214		560300		2028
212		41214		562925		2028
213		41214		565552		2027
214		41215		568211		2029
215		41213		570853		2029
216		41215		573503		2033
217		41217		576130		2034
218		41213		578771		2031
219		41217		581417		2032
220		41218		584061		2032
221		41218		586695		2030
222		41216		589336		2030
223		41216		591970		2031
224		41214		594596		2030
225		41213		597238		2032
226		41214		599883		2035
227		41214		602517		2036
228		41210		605160		2037
229		41213		607801		2032
230		41213		610461		2028
231		41214		613094		2030
232		41214		615731		2034
233		41215		618367		2035
234		41216		621017		2035
235		41215		623653		2036
236		41217		626303		2036
237		41220		628938		2035
238		41220		631577		2037
239		41220		634222		2037
240		41220		636861		2038
241		41215		639507		2041
