# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8848		4719		2984
1		8082		9437		3010
2		7562		14156		3035
3		7173		18872		3103
4		6843		23585		3078
5		6643		28297		3093
6		6418		33011		3138
7		6234		37728		3121
8		6028		42444		3126
9		5940		47162		3117
10		5823		51875		3128
11		5717		56592		3141
12		5633		61300		3141
13		5596		66013		3139
14		5436		70726		3122
15		5363		75437		3116
16		5322		80149		3106
17		5208		84861		3120
18		5150		89576		3118
19		5066		94292		3109
20		5033		99005		3133
21		5027		103717		3154
22		4991		108433		3133
23		4901		113146		3147
24		4873		117857		3134
25		4835		122573		3133
26		4787		127287		3154
27		4775		132003		3152
28		4780		136716		3153
29		4769		141428		3151
30		4752		146138		3144
31		4730		150853		3152
32		4651		155569		3143
33		4625		160281		3131
34		4612		164998		3124
35		4583		169713		3144
36		4582		174425		3146
37		4584		179136		3154
38		4547		183843		3161
39		4481		188558		3175
40		4507		193270		3179
41		4477		197985		3167
42		4449		202695		3162
43		4424		207410		3188
44		4387		212125		3205
45		4365		216842		3197
46		4379		221555		3196
47		4332		226269		3209
48		4309		230984		3188
49		4283		235698		3186
50		4258		240411		3174
51		4238		245120		3175
52		4233		249836		3180
53		4248		254551		3178
54		4215		259264		3176
55		4195		263976		3187
56		4196		268685		3175
57		4199		273400		3179
58		4166		278116		3170
59		4150		282831		3198
60		4141		287547		3202
61		4158		292258		3190
62		4130		296964		3200
63		4118		301677		3204
64		4127		306390		3185
65		4111		311102		3190
66		4105		315817		3172
67		4078		320535		3181
68		4073		325252		3178
69		4058		329963		3183
70		4057		334678		3173
71		4052		339389		3181
72		4009		344097		3181
73		4031		348807		3184
74		4009		353525		3180
75		3999		358239		3169
76		4019		362954		3182
77		3996		367666		3177
78		3995		372382		3173
79		3991		377094		3198
80		4001		381807		3170
81		4004		386520		3190
82		4006		391230		3169
83		3973		395941		3172
84		3965		400653		3200
85		3946		405364		3177
86		3935		410076		3193
87		3935		414782		3198
88		3907		419496		3182
89		3911		424204		3179
90		3871		428921		3169
91		3862		433639		3183
92		3887		438356		3173
93		3882		443069		3176
94		3893		447777		3196
95		3875		452492		3184
96		3908		457205		3179
97		3885		461919		3175
98		3874		466633		3170
99		3862		471346		3180
100		3813		476056		3176
101		3811		480767		3184
102		3798		485484		3194
103		3805		490195		3193
104		3796		494905		3191
105		3801		499616		3191
106		3786		504331		3202
107		3799		509042		3206
108		3778		513757		3181
109		3792		518466		3176
110		3800		523173		3194
111		3774		527889		3184
112		3768		532601		3174
113		3780		537314		3202
114		3773		542025		3194
115		3750		546739		3179
116		3743		551454		3179
117		3740		556169		3188
118		3739		560884		3176
119		3719		565597		3211
120		3698		570310		3192
121		3690		575025		3188
122		3700		579732		3197
123		3727		584448		3195
124		3683		589159		3201
125		3660		593871		3200
126		3683		598584		3201
127		3654		603298		3191
128		3655		608012		3179
129		3636		612725		3194
130		3654		617439		3192
131		3626		622156		3201
132		3613		626868		3217
133		3616		631586		3203
134		3588		636303		3208
135		3601		641018		3197
136		3606		645733		3194
137		3581		650445		3193
138		3570		655158		3188
139		3544		659871		3175
140		3535		664588		3194
141		3544		669301		3196
142		3548		674012		3189
143		3566		678726		3195
144		3538		683438		3178
145		3552		688154		3193
146		3523		692869		3197
147		3532		697585		3172
148		3513		702299		3188
149		3509		707013		3182
150		3509		711728		3187
151		3509		716441		3190
152		3519		721159		3181
153		3484		725872		3190
154		3508		730584		3195
155		3517		735298		3203
156		3484		740011		3204
157		3501		744723		3201
158		3489		749440		3214
159		3501		754156		3223
160		3468		758869		3206
161		3468		763586		3195
162		3473		768296		3197
163		3459		773008		3194
164		3477		777719		3199
165		3489		782434		3203
166		3454		787152		3216
167		3442		791865		3196
168		3467		796581		3212
169		3446		801297		3196
170		3438		806003		3206
171		3425		810718		3189
172		3414		815434		3207
173		3420		820149		3203
174		3398		824860		3218
175		3381		829574		3223
176		3389		834285		3222
177		3385		838999		3216
178		3396		843711		3220
179		3349		848425		3214
180		3372		853141		3214
181		3380		857853		3218
182		3367		862566		3223
183		3391		867279		3235
184		3382		871994		3230
185		3390		876706		3240
186		3397		881417		3233
187		3378		886133		3221
188		3400		890851		3224
189		3378		895566		3241
190		3367		900276		3229
191		3352		904988		3234
192		3364		909703		3217
193		3372		914417		3219
194		3369		919130		3215
195		3372		923847		3215
196		3365		928563		3209
197		3372		933280		3213
198		3369		937996		3211
199		3355		942705		3225
200		3341		947421		3232
201		3351		952137		3223
202		3341		956854		3237
203		3348		961565		3234
204		3326		966279		3247
205		3328		970990		3217
206		3339		975704		3212
207		3313		980420		3223
208		3314		985133		3218
209		3339		989846		3212
210		3329		994560		3223
211		3328		999276		3213
212		3320		1003993		3219
213		3326		1008705		3223
214		3307		1013422		3224
215		3313		1018139		3231
216		3320		1022852		3220
217		3308		1027566		3208
218		3292		1032277		3197
219		3284		1036990		3207
220		3288		1041708		3202
221		3294		1046419		3207
222		3283		1051133		3225
223		3294		1055846		3225
224		3292		1060562		3226
225		3305		1065281		3226
226		3299		1069993		3230
227		3301		1074708		3235
228		3283		1079422		3216
229		3317		1084136		3219
230		3284		1088850		3224
231		3317		1093563		3229
232		3289		1098275		3240
233		3296		1102989		3231
234		3314		1107706		3245
235		3305		1112422		3224
236		3316		1117134		3227
237		3320		1121849		3237
238		3307		1126569		3231
239		3274		1131281		3224
240		3279		1135993		3220
241		3270		1140705		3217
242		3282		1145417		3215
243		3288		1150132		3202
244		3307		1154847		3215
245		3302		1159562		3229
246		3321		1164278		3227
247		3309		1168993		3230
248		3309		1173708		3245
249		3295		1178425		3220
250		3282		1183139		3222
251		3276		1187856		3217
252		3275		1192573		3242
253		3267		1197287		3236
254		3274		1202000		3219
255		3272		1206714		3229
256		3259		1211427		3220
257		3246		1216141		3227
258		3230		1220855		3230
259		3236		1225572		3234
260		3229		1230287		3228
261		3216		1235001		3231
262		3237		1239714		3234
263		3243		1244427		3229
264		3240		1249140		3222
265		3234		1253853		3229
266		3242		1258566		3233
267		3223		1263281		3233
268		3233		1267995		3213
269		3236		1272710		3228
270		3225		1277422		3234
