# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8844		4720		2996
1		8069		9439		3011
2		7547		14155		3042
3		7159		18874		3095
4		6812		23591		3078
5		6534		28309		3098
6		6282		33027		3117
7		6186		37742		3104
8		5981		42457		3127
9		5849		47172		3127
10		5721		51888		3100
11		5624		56603		3142
12		5520		61318		3111
13		5391		66031		3136
14		5335		70746		3103
15		5240		75460		3152
16		5162		80170		3140
17		5126		84884		3140
18		5111		89597		3136
19		5073		94307		3149
20		5050		99017		3130
21		5018		103732		3119
22		4960		108449		3115
23		4899		113166		3105
24		4851		117881		3129
25		4763		122597		3136
26		4749		127313		3141
27		4695		132029		3148
28		4698		136744		3135
29		4650		141452		3140
30		4593		146163		3123
31		4536		150876		3139
32		4535		155588		3147
33		4509		160303		3164
34		4533		165016		3154
35		4525		169727		3168
36		4471		174435		3156
37		4516		179145		3147
38		4456		183858		3136
39		4451		188570		3139
40		4440		193286		3125
41		4410		197999		3155
42		4386		202709		3163
43		4399		207422		3151
44		4387		212131		3155
45		4376		216845		3153
46		4327		221561		3159
47		4293		226275		3161
48		4292		230984		3143
49		4318		235699		3133
50		4289		240412		3161
51		4267		245130		3141
52		4251		249844		3151
53		4247		254556		3128
54		4261		259269		3141
55		4203		263985		3129
56		4217		268698		3146
57		4224		273413		3157
58		4199		278128		3140
59		4181		282840		3141
60		4175		287553		3146
61		4158		292262		3124
62		4143		296975		3127
63		4123		301688		3146
64		4160		306405		3141
65		4140		311117		3133
66		4128		315833		3143
67		4108		320546		3137
68		4079		325260		3157
69		4077		329971		3161
70		4042		334684		3166
71		4047		339400		3153
72		4058		344109		3166
73		4034		348820		3162
74		4003		353535		3161
75		3992		358250		3149
76		3989		362961		3175
77		3994		367676		3187
78		3976		372390		3150
79		3975		377106		3154
80		3979		381820		3169
81		3971		386533		3186
82		3981		391247		3173
83		4006		395958		3182
84		3997		400668		3193
85		3984		405383		3194
86		3973		410096		3182
87		3961		414809		3183
88		3926		419527		3191
89		3912		424244		3189
90		3946		428961		3179
91		3928		433675		3199
92		3916		438387		3193
93		3884		443101		3184
94		3897		447818		3190
95		3907		452528		3189
96		3904		457241		3202
97		3838		461957		3170
98		3835		466669		3193
99		3837		471381		3177
100		3802		476093		3202
101		3818		480806		3204
102		3811		485521		3182
103		3796		490235		3196
104		3801		494947		3186
105		3828		499661		3174
106		3807		504376		3186
107		3821		509091		3179
108		3785		513801		3185
109		3779		518516		3200
110		3752		523232		3192
111		3760		527943		3182
112		3753		532656		3188
113		3730		537369		3184
114		3759		542083		3191
115		3760		546796		3189
116		3738		551515		3200
117		3716		556229		3193
118		3702		560942		3190
119		3716		565659		3180
120		3700		570374		3200
121		3714		575088		3202
122		3697		579799		3191
123		3706		584513		3186
124		3653		589227		3192
125		3629		593939		3194
126		3646		598653		3203
127		3657		603365		3201
128		3661		608080		3192
129		3676		612796		3190
130		3689		617508		3215
131		3662		622221		3211
132		3663		626937		3211
133		3670		631647		3199
134		3634		636359		3203
135		3609		641070		3197
136		3615		645781		3202
137		3633		650497		3201
138		3651		655204		3219
139		3604		659920		3204
140		3613		664632		3206
141		3621		669347		3200
142		3626		674066		3219
143		3643		678783		3211
144		3588		683494		3202
145		3567		688207		3221
146		3568		692923		3200
147		3568		697627		3193
148		3603		702342		3193
149		3588		707056		3195
150		3587		711776		3217
151		3592		716490		3204
152		3589		721203		3212
153		3587		725913		3215
154		3633		730627		3208
155		3615		735341		3188
156		3613		740057		3215
157		3605		744769		3216
158		3593		749484		3213
159		3588		754199		3225
160		3587		758915		3219
161		3602		763626		3203
162		3553		768336		3206
163		3567		773051		3218
164		3542		777767		3213
165		3549		782481		3201
166		3531		787198		3211
167		3512		791916		3195
168		3515		796629		3225
169		3505		801346		3211
170		3505		806063		3210
171		3502		810774		3192
172		3479		815485		3192
173		3497		820199		3212
174		3492		824913		3205
175		3484		829628		3207
176		3482		834346		3220
177		3452		839056		3206
178		3456		843768		3210
179		3451		848482		3210
180		3474		853197		3222
181		3447		857906		3232
182		3457		862622		3222
183		3474		867338		3218
184		3436		872053		3226
185		3454		876770		3206
186		3440		881482		3203
187		3441		886193		3201
188		3430		890905		3203
189		3412		895620		3207
190		3420		900334		3197
191		3441		905047		3196
192		3419		909763		3210
