# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		100082		2616		1939
1		72570		4930		2012
2		56826		6766		2032
3		49858		8071		2040
4		46625		9002		2045
5		44657		9559		2035
6		43894		9889		2031
7		43464		10074		2033
8		42877		10178		2024
9		42733		10237		2026
10		42570		10288		2035
11		42492		10322		2037
12		42434		10341		2044
13		42404		10362		2041
14		42339		10377		2044
15		42270		10394		2043
16		42242		10401		2043
17		42228		10412		2048
18		42136		10425		2047
19		42124		10432		2046
20		42101		10438		2044
21		42096		10444		2042
22		42090		10446		2041
23		42081		10449		2043
24		42081		10450		2043
25		42064		10458		2044
26		42060		10461		2045
27		42058		10465		2046
28		42056		10467		2047
29		42031		10469		2047
30		42031		10472		2047
31		42006		10476		2048
32		42008		10478		2048
33		42006		10480		2047
34		41993		10481		2048
35		41966		10483		2048
36		41967		10484		2049
37		41959		10487		2046
38		41957		10489		2046
39		41948		10491		2044
40		41941		10494		2045
41		41940		10495		2045
42		41937		10499		2042
43		41925		10501		2040
44		41925		10501		2040
45		41923		10503		2039
46		41922		10504		2038
47		41916		10506		2038
48		41916		10506		2038
49		41916		10506		2038
50		41916		10506		2038
51		41913		10508		2038
52		41912		10509		2039
53		41898		10510		2040
54		41896		10512		2039
55		41892		10514		2040
56		41889		10516		2042
57		41889		10516		2042
58		41889		10517		2042
59		41888		10518		2042
60		41887		10519		2043
61		41887		10519		2043
62		41887		10519		2043
63		41886		10520		2043
64		41884		10522		2042
65		41884		10522		2042
66		41884		10522		2042
67		41884		10522		2042
68		41884		10524		2042
69		41884		10524		2042
70		41884		10524		2042
71		41882		10526		2042
72		41882		10526		2042
73		41881		10527		2041
74		41876		10530		2041
75		41876		10530		2041
76		41876		10530		2041
77		41876		10530		2041
78		41876		10530		2041
79		41876		10530		2041
80		41875		10531		2039
81		41875		10531		2039
82		41875		10531		2039
83		41875		10531		2039
84		41874		10532		2039
85		41874		10532		2039
86		41874		10532		2039
87		41874		10532		2039
88		41874		10532		2039
89		41874		10532		2039
90		41873		10533		2040
91		41872		10534		2040
92		41872		10534		2040
93		41872		10534		2040
94		41872		10534		2040
95		41872		10534		2040
96		41871		10535		2038
97		41871		10535		2038
98		41871		10535		2038
99		41871		10535		2038
100		41871		10535		2038
101		41871		10535		2038
102		41871		10535		2038
103		41871		10535		2038
104		41871		10535		2038
105		41871		10535		2038
106		41871		10535		2038
107		41871		10535		2038
108		41871		10535		2038
109		41871		10535		2038
110		41871		10535		2038
111		41871		10535		2038
112		41871		10535		2038
113		41871		10535		2038
114		41871		10535		2038
115		41871		10535		2038
116		41870		10536		2037
117		41870		10536		2037
118		41870		10536		2037
119		41870		10536		2037
120		41870		10536		2037
121		41869		10537		2036
122		41869		10537		2036
123		41869		10537		2036
124		41869		10537		2036
125		41869		10537		2036
126		41869		10537		2036
127		41869		10537		2036
128		41869		10537		2036
129		41869		10537		2036
130		41869		10537		2036
131		41869		10537		2036
132		41869		10537		2036
133		41869		10537		2036
134		41869		10537		2036
135		41869		10537		2036
136		41869		10537		2036
137		41869		10537		2036
138		41869		10537		2036
139		41869		10537		2036
140		41869		10537		2036
141		41869		10537		2036
142		41869		10537		2036
143		41869		10537		2036
144		41869		10537		2036
145		41869		10537		2036
146		41869		10537		2036
147		41869		10537		2036
148		41869		10537		2036
149		41869		10537		2036
150		41869		10537		2036
151		41869		10537		2036
152		41869		10537		2036
153		41869		10537		2036
154		41869		10537		2036
155		41869		10537		2036
156		41869		10537		2036
157		41869		10537		2036
158		41869		10537		2036
159		41869		10537		2036
160		41869		10537		2036
161		41869		10537		2036
162		41869		10537		2036
163		41869		10537		2036
164		41869		10537		2036
165		41869		10537		2036
166		41869		10537		2036
167		41869		10537		2036
168		41869		10537		2036
169		41869		10537		2036
170		41869		10537		2036
171		41869		10537		2036
172		41869		10537		2036
173		41869		10537		2036
174		41869		10537		2036
175		41869		10537		2036
176		41868		10538		2035
177		41868		10538		2035
178		41868		10538		2035
179		41867		10539		2037
180		41867		10539		2037
181		41867		10539		2037
182		41867		10539		2037
183		41867		10539		2037
184		41867		10539		2037
185		41867		10539		2037
186		41867		10539		2037
187		41867		10539		2037
188		41867		10539		2037
189		41867		10539		2037
190		41867		10539		2037
191		41867		10539		2037
192		41867		10539		2037
193		41867		10539		2037
194		41867		10539		2037
195		41867		10539		2037
196		41867		10539		2037
197		41867		10539		2037
198		41867		10539		2037
199		41867		10539		2037
200		41867		10539		2037
201		41867		10539		2037
202		41867		10539		2037
203		41867		10539		2037
204		41867		10539		2037
205		41867		10539		2037
206		41867		10539		2037
207		41867		10539		2037
208		41867		10539		2037
209		41867		10539		2037
210		41867		10539		2037
211		41867		10539		2037
212		41867		10539		2037
213		41867		10539		2037
214		41867		10539		2037
215		41867		10539		2037
216		41867		10539		2037
217		41867		10539		2037
218		41867		10539		2037
219		41867		10539		2037
